Frequency,Absorbance
4.41781,1.19533
4.41781,1.17803
4.42426,1.13478
4.42265,1.12397
4.42265,1.11532
4.42265,1.10668
4.42103,1.09659
4.42749,1.1564
4.42749,1.14775
4.43233,1.08721
4.43233,1.07856
4.43072,1.06775
4.43718,1.11315
4.43718,1.1045
4.43718,1.09586
4.44363,1.06126
4.44202,1.05045
4.44202,1.0418
4.44202,1.03315
4.44202,1.0245
4.44686,1.07423
4.4517,1.01368
4.4517,1.00504
4.4517,0.99639
4.4517,0.98774
4.4517,0.97909
4.45654,1.03098
4.45654,1.02233
4.463,0.97043
4.46139,0.95963
4.45977,0.94954
4.46623,0.99638
4.46623,0.98341
4.47269,0.94016
4.47107,0.92935
4.47591,0.95313
4.48076,0.91853
4.48076,0.90988
4.47914,0.89907
4.49044,0.92501
4.49205,0.89258
4.49044,0.88177
4.49044,0.87312
4.49528,0.9142
4.49528,0.90555
4.50174,0.8623
4.50013,0.85149
4.50013,0.84284
4.50497,0.88392
4.50497,0.87527
4.50981,0.83041
4.51465,0.845
4.51788,0.81689
4.52434,0.83634
4.52434,0.82769
4.53079,0.81039
4.52918,0.79958
4.54048,0.78948
4.54371,0.81038
4.54371,0.80173
4.55016,0.77939
4.55823,0.79416
4.55985,0.77073
4.56307,0.78442
4.57276,0.77145
4.5776,0.76279
4.57922,0.75198
4.59213,0.75846
4.59536,0.74765
4.60827,0.74115
4.62602,0.7433
4.62602,0.73573
4.64539,0.73897
4.64539,0.73032
4.66476,0.73679
4.66476,0.72814
4.68413,0.73245
4.68413,0.7238
4.7035,0.73244
4.7035,0.72379
4.72448,0.73243
4.72287,0.7227
4.74224,0.73674
4.74224,0.72809
4.76161,0.74105
4.76161,0.7324
4.78098,0.73942
4.80035,0.74535
4.79873,0.73454
4.81972,0.74371
4.8407,0.74748
4.83424,0.741
4.86007,0.75396
4.85361,0.74531
4.87782,0.75665
4.89881,0.76258
4.89235,0.75394
4.91818,0.76689
4.91172,0.75825
4.93593,0.76796
4.9553,0.77443
4.97467,0.78415
4.97467,0.7755
4.99565,0.78846
4.99404,0.77873
5.01502,0.79277
5.00856,0.78413
5.03439,0.79708
5.02793,0.78844
5.05376,0.80139
5.05214,0.79167
5.07313,0.80571
5.07151,0.79598
5.09088,0.81434
5.09088,0.80569
5.09088,0.79705
5.11025,0.81865
5.11187,0.80784
5.10864,0.79703
5.13124,0.8208
5.12478,0.81432
5.14899,0.82728
5.14899,0.81863
5.16997,0.82942
5.16352,0.82294
5.18773,0.8359
5.18773,0.82725
5.20871,0.83805
5.20226,0.83157
5.22647,0.84885
5.22647,0.8402
5.24745,0.85316
5.24584,0.84343
5.26682,0.85747
5.26521,0.84774
5.28619,0.86178
5.28296,0.85025
5.30556,0.86609
5.30394,0.85636
5.32493,0.8704
5.31847,0.86176
5.3443,0.87904
5.33784,0.87039
5.36205,0.88173
5.38303,0.89198
5.37981,0.88045
5.4024,0.8963
5.39917,0.88477
5.39595,0.87252
5.42016,0.90493
5.42016,0.89304
5.44114,0.90924
5.43953,0.89843
5.43953,0.89087
5.4589,0.91193
5.47988,0.92003
5.47342,0.91354
5.49925,0.9265
5.49279,0.91786
5.51862,0.93514
5.51216,0.92649
5.53637,0.93783
5.55574,0.94808
5.55574,0.93944
5.57673,0.95023
5.57027,0.94375
5.59448,0.95563
5.61546,0.96534
5.60901,0.9567
5.63483,0.96965
5.63322,0.95992
5.65259,0.97829
5.64775,0.9664
5.66389,0.98477
5.68164,0.99124
5.68164,0.98259
5.70262,0.99555
5.70101,0.98582
5.69617,0.97826
5.72038,1.00419
5.72038,0.99554
5.73975,1.0085
5.74136,0.99769
5.74943,1.01714
5.75912,1.00957
5.75428,0.99336
5.77042,1.01713
5.78979,1.0236
5.78333,1.01712
5.80915,1.03008
5.8027,1.02143
5.82852,1.03439
5.82207,1.02574
5.84789,1.0387
5.84144,1.03005
5.86565,1.04139
5.88502,1.05057
5.906,1.05812
5.89954,1.05164
5.92537,1.06243
5.91891,1.05595
5.94151,1.06674
5.95442,1.07538
5.97218,1.08024
5.98993,1.08401
5.99639,1.07752
