Frequency,Absorbance
5.31437,1.92329
5.32403,2.03631
5.32403,2.02426
5.32403,2.0122
5.32403,2.00015
5.32403,1.98809
5.32403,1.97603
5.32403,1.95192
5.32403,1.93986
5.33369,1.96398
5.33208,1.9258
5.34335,2.03631
5.34335,2.02426
5.34335,2.0122
5.34335,2.00015
5.34335,1.98809
5.34335,1.97603
5.34335,1.95343
5.33852,1.93986
5.35301,2.04837
5.35462,1.96096
5.36266,2.03631
5.36266,2.02426
5.36266,2.0122
5.36266,2.00015
5.36266,1.98809
5.36266,1.97603
5.36749,2.04837
5.37232,1.95946
5.38198,2.03631
5.38198,2.02426
5.38198,2.0122
5.38198,2.00015
5.38198,1.98809
5.38198,1.97603
5.39325,1.96398
5.39164,1.94891
5.4013,2.03933
5.4013,2.02727
5.4013,2.01522
5.4013,2.00316
5.4013,1.9911
5.4013,1.97905
5.41096,1.95946
5.42223,2.03631
5.42062,2.02124
5.42062,2.00919
5.42062,1.99713
5.42062,1.98508
5.42062,1.97302
5.43189,1.95493
5.43993,2.04234
5.43993,2.03029
5.43993,2.01823
5.43993,2.00617
5.43993,1.99412
5.43993,1.98206
5.43993,1.97
5.44798,1.95493
5.45925,2.04234
5.45925,2.03029
5.45925,2.01823
5.45925,2.00617
5.45925,1.99412
5.45925,1.98206
5.46086,1.96699
5.47857,2.03631
5.47857,2.02426
5.47857,2.0122
5.47857,2.00015
5.47857,1.98809
5.47857,1.97603
5.47696,1.96096
5.48984,1.95192
5.48823,1.93685
5.48662,1.92278
5.49306,2.03029
5.49789,2.01522
5.49789,2.00316
5.49789,1.9911
5.49789,1.97905
5.49789,1.96699
5.49789,1.91575
5.50754,1.95192
5.50754,1.93986
5.50915,1.92479
5.5172,2.0122
5.5172,2.00015
5.5172,1.98809
5.5172,1.97603
5.5172,1.96398
5.52686,1.95192
5.52847,1.93685
5.52203,1.92781
5.53652,2.0122
5.53652,2.00015
5.53652,1.98809
5.53652,1.97603
5.53652,1.96398
5.54618,1.9474
5.55745,2.0122
5.55584,1.99713
5.55584,1.98508
5.55584,1.97302
5.55584,1.96096
5.5655,2.03029
5.5655,1.94589
5.57516,2.04234
5.57516,2.01823
5.57516,2.00617
5.57516,1.99412
5.57516,1.98206
5.57516,1.97
5.57516,1.95795
5.58481,2.03029
5.58642,1.94288
5.59447,2.01522
5.59447,2.00316
5.59447,1.9911
5.59447,1.97905
5.59447,1.96699
5.59447,1.95493
5.60413,1.93986
5.61379,2.0122
5.61379,2.00015
5.61379,1.98809
5.61379,1.97603
5.61379,1.96398
5.6154,1.94891
5.63311,2.0122
5.63311,2.00015
5.63311,1.98809
5.63311,1.97603
5.63311,1.95946
5.65243,2.02426
5.65243,2.0122
5.65243,2.00015
5.65243,1.98809
5.65243,1.97603
5.65243,1.95946
5.66208,2.0333
5.67335,2.01823
5.67174,2.00316
5.67174,1.9911
5.67174,1.97905
5.67013,1.96498
5.6814,1.95192
5.68301,1.93685
5.69106,2.02426
5.69106,2.0122
5.69106,2.00015
5.69106,1.98809
5.69106,1.97603
5.69106,1.96398
5.70072,1.95192
5.70233,1.93685
5.69589,1.92781
5.71038,2.02426
5.71038,2.0122
5.71038,2.00015
5.71038,1.98809
5.71038,1.97603
5.71038,1.96398
5.72004,1.95192
5.72004,1.93986
5.72487,2.02426
5.72969,2.00919
5.72969,1.99713
5.72969,1.98508
5.72969,1.97302
5.72969,1.96096
5.74096,1.94589
5.73935,1.93082
5.74901,2.00015
5.74901,1.98809
5.74901,1.97603
5.74901,1.96398
5.75062,1.92077
5.76028,1.95192
5.75867,1.93685
5.75867,1.90822
5.76994,2.00617
5.76833,1.9911
5.76833,1.97905
5.76833,1.96699
5.76994,1.92178
5.77799,1.95192
5.7796,1.93685
5.77316,1.90671
5.78765,2.0122
5.78765,2.00015
5.78765,1.98809
5.78765,1.97603
5.78765,1.96398
5.79731,1.95192
5.79731,1.93534
5.80696,2.00919
5.80696,1.99713
5.80696,1.98508
5.80696,1.97302
5.80696,1.96096
5.81823,1.94589
5.81662,1.93082
5.81662,1.91877
5.81501,1.9047
5.82628,2.00015
5.82628,1.98809
5.82628,1.97603
5.82628,1.96398
5.83755,1.95192
5.83594,1.93685
5.83594,1.92479
5.83594,1.91274
5.83433,1.89968
5.8456,2.00316
5.8456,1.9911
5.8456,1.97905
5.8456,1.96699
5.85687,1.95192
5.85526,1.93685
5.85526,1.92479
5.85526,1.91274
5.86492,1.9911
5.86492,1.97905
5.86492,1.96699
5.87457,1.95192
5.87457,1.93986
5.87457,1.92781
5.87457,1.91123
5.88423,2.00015
5.88423,1.98809
5.88423,1.97603
5.88423,1.96398
5.89389,1.95192
5.89389,1.93986
5.89389,1.92781
5.89389,1.91123
5.90355,2.00015
5.90355,1.98809
5.90355,1.97603
5.90355,1.96398
5.91482,1.95192
5.91321,1.93685
5.91321,1.92479
5.9116,1.91073
5.92287,1.99412
5.92287,1.98206
5.92287,1.97
5.92448,1.89465
5.93253,1.95795
5.93253,1.94589
5.93253,1.93384
5.93253,1.92178
5.93253,1.90972
5.9438,1.99412
5.94219,1.97905
5.94219,1.96699
5.94219,1.89541
5.95345,1.95192
5.95184,1.93685
5.95184,1.92479
5.95184,1.91274
5.9615,1.9911
5.9615,1.97905
5.9615,1.96699
5.9615,1.89541
5.97116,1.95192
5.97116,1.93986
5.97116,1.92781
5.97116,1.91575
5.97277,1.88561
5.97599,1.97603
5.98082,1.96096
5.98243,1.90369
5.99048,1.94589
5.99048,1.93384
5.99048,1.92178
5.99048,1.88561
5.99531,1.95795
6.00175,1.90972
6.00014,1.89465
6.00175,1.87456
6.00497,1.93986
6.00497,1.92781
6.01463,1.90671
